"Rebuild Flat Catalog Category","Herbouw productcatalogus",module,Magento_Backend
"Rebuild Flat Catalog Product","Herbouw productcatalogus",module,Magento_Backend
"Cache Control","Beheer cache",module,Magento_Backend
"All Cache","Gehele cache",module,Magento_Backend
"No change","Geen wijziging",module,Magento_Backend
Disable,Uitschakelen,module,Magento_Backend
Enable,Inschakelen,module,Magento_Backend
"Add Design Change","Design-wijziging toevoegen",module,Magento_Backend
Back,Terug,module,Magento_Backend
Delete,Verwijderen,module,Magento_Backend
"Are you sure?","Weet u het zeker?",module,Magento_Backend
Save,Opslaan,module,Magento_Backend
"Edit Design Change","Ontwerpverandering bewerken",module,Magento_Backend
"New Store Design Change","Nieuwe Winkel Ontwerp Wijziging",module,Magento_Backend
"General Settings","Algemene instellingen",module,Magento_Backend
Store,Winkel,module,Magento_Backend
"-- Please Select --","-- Selecteer --",module,Magento_Backend
"Custom Design","Eigen ontwerp",module,Magento_Backend
"Date From","Datum vanaf",module,Magento_Backend
"Date To","Datum tot",module,Magento_Backend
"Design Change",Ontwerpverandering,module,Magento_Backend
General,Algemeen,module,Magento_Backend
Cancel,Annuleer,module,Magento_Backend
"Delete %1 '%2'","Verwijderen %1 '%2'",module,Magento_Backend
"Delete %1","Verwijder %1",module,Magento_Backend
"Block Information","Blok informatie",module,Magento_Backend
"Backup Options",Backup-opties,module,Magento_Backend
"Create DB Backup","DB-backup aanmaken",module,Magento_Backend
Yes,Ja,module,Magento_Backend
No,Nee,module,Magento_Backend
"Delete Store","Winkel verwijderen",module,Magento_Backend
"Delete Web Site","Verwijder website",module,Magento_Backend
"Save Web Site","Website opslaan",module,Magento_Backend
"Save Store","Winkel opslaan",module,Magento_Backend
"Save Store View","Winkelaanzicht opslaan",module,Magento_Backend
"Delete Store View","Winkelaanzicht verwijderen",module,Magento_Backend
"Edit Web Site","Bewerk Website",module,Magento_Backend
"New Web Site","Nieuwe Website",module,Magento_Backend
"Edit Store","Winkel bewerken",module,Magento_Backend
"New Store","Nieuwe winkel",module,Magento_Backend
"Edit Store View","Winkelaanzicht bewerken",module,Magento_Backend
"New Store View","Nieuw winkelaanzicht",module,Magento_Backend
"Store Information",Winkelinformatie,module,Magento_Backend
"Web Site",Website,module,Magento_Backend
Name,Naam,module,Magento_Backend
"Root Category","Hoofd-categorie (root)",module,Magento_Backend
"Default Store View","Standaard winkelaanzicht",module,Magento_Backend
"Store View Information",Winkelaanzichtgegevens,module,Magento_Backend
Code,Code,module,Magento_Backend
Status,Status,module,Magento_Backend
Disabled,Uitgeschakeld,module,Magento_Backend
Enabled,Ingeschakeld,module,Magento_Backend
"Sort Order",Sorteervolgorde,module,Magento_Backend
"Web Site Information",Websitegegevens,module,Magento_Backend
"Default Store","Standaard Winkel",module,Magento_Backend
"Set as Default","Instellen als standaard",module,Magento_Backend
Stores,Winkels,module,Magento_Backend
"Create Website","Website aanmaken",module,Magento_Backend
"Create Store","Winkel aanmaken",module,Magento_Backend
"Create Store View","Winkelaanzicht aanmaken",module,Magento_Backend
Home,Home,module,Magento_Backend
Reset,Reset,module,Magento_Backend
"Are you sure you want to do this?","Weet u zeker dat u dit wilt doen?",module,Magento_Backend
"Add New Image","Nieuwe afbeelding toevoegen",module,Magento_Backend
"Export block for grid %1 is not defined","Export blok voor tabel %1 niet is gedefinieerd",module,Magento_Backend
"Reset Filter","Reset filter",module,Magento_Backend
Search,Zoek,module,Magento_Backend
Any,Elke,module,Magento_Backend
"All Countries","Alle landen",module,Magento_Backend
From,Van,module,Magento_Backend
To,Aan,module,Magento_Backend
"Date selector",Datumkiezer,module,Magento_Backend
"[ deleted ]","[ verwijderd ]",module,Magento_Backend
"Select All","Alles selecteren",module,Magento_Backend
[deleted],[verwijderd],module,Magento_Backend
"We couldn't find any records.","Geen record(s) gevonden.",module,Magento_Backend
"Add New","Voeg nieuwe toe",module,Magento_Backend
"Invalid export type supplied for grid export block","Ongeldig export type opgegeven voor export rasterblok",module,Magento_Backend
Export,Export,module,Magento_Backend
"Please correct the column format and try again.","Corrigeer de kolomindeling en probeer het opnieuw.",module,Magento_Backend
"Please select items.","Selecteer artikelen.",module,Magento_Backend
Submit,Bevestig,module,Magento_Backend
"Unknown block type","Onbekend bloktype",module,Magento_Backend
"Please correct the tab configuration and try again. Tab Id should be not empty","Corrigeer het tabblad configuratie en probeer het opnieuw. Tab ID mag niet leeg zijn",module,Magento_Backend
"Please correct the tab configuration and try again.","Corrigeer de tab configuratie en probeer het opnieuw.",module,Magento_Backend
"You have logged out.","U bent afgemeld.",module,Magento_Backend
"Specified cache type(s) don't exist: %1","De gespecificeerde cache type(s) bestaan niet: %1",module,Magento_Backend
"The image cache was cleaned.","Het afbeelding-cachegeheugen werd opgeschoond.",module,Magento_Backend
"An error occurred while clearing the image cache.","Er is een fout opgetreden bij het vernieuwen van de afbeeldingen cache.",module,Magento_Backend
"The JavaScript/CSS cache has been cleaned.","Het JavaScript/CSS cachegeheugen werd opgeschoond.",module,Magento_Backend
"An error occurred while clearing the JavaScript/CSS cache.","Er is een fout opgetreden bij het vernieuwen van de JavaScript / CSS cache.",module,Magento_Backend
"The static files cache has been cleaned.","De statische bestanden cache is opgeschoond.",module,Magento_Backend
"You flushed the cache storage.","U heeft de cache-opslag geleegd.",module,Magento_Backend
"The Magento cache storage has been flushed.","De Magento-cacheopslag is leeg gemaakt.",module,Magento_Backend
"Cache Management","Cache Management",module,Magento_Backend
"%1 cache type(s) disabled.","%1 cache type(s) uitgeschakeld.",module,Magento_Backend
"An error occurred while disabling cache.","Er is een fout opgetreden tijdens het uitschakelen van de cache.",module,Magento_Backend
"%1 cache type(s) enabled.","%1 cache type(s) geactiveerd.",module,Magento_Backend
"An error occurred while enabling cache.","Er is een fout opgetreden tijdens het inschakelen van de cache.",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 cache type(s) vernieuwd.",module,Magento_Backend
"An error occurred while refreshing cache.","Er is een fout opgetreden bij het vernieuwen van de cache.",module,Magento_Backend
Dashboard,Dashboard,module,Magento_Backend
"We updated lifetime statistic.","Alle statistieken zijn bijgewerkt.",module,Magento_Backend
"We can't refresh lifetime statistics.","Statistieken bijwerken niet gelukt.",module,Magento_Backend
"invalid request","ongeldige aanvraag",module,Magento_Backend
"see error log for details","bekijk het error logboek voor details",module,Magento_Backend
"Service unavailable: %1","Service niet beschikbaar: %1",module,Magento_Backend
Error,Foutmelding,module,Magento_Backend
"Access Denied.","Toegang geweigerd.",module,Magento_Backend
"You need more permissions to do this.","Moet heeft meer bevoegdheden nodig om dit te doen.",module,Magento_Backend
"No search modules were registered","Er zijn geen zoekmodules geregistreerd.",module,Magento_Backend
"Please make sure that all global admin search modules are installed and activated.","Zorg er voor dat alle globale admin zoekmodules zijn geïnstalleerd en geactiveerd.",module,Magento_Backend
"You saved the account.","Het account werd opgeslagen.",module,Magento_Backend
"An error occurred while saving account.","Er is een fout opgetreden bij het opslaan van dit account",module,Magento_Backend
"You deleted the design change.","U heeft de design wijziging verwijderd.",module,Magento_Backend
"You can't delete the design change.","U kunt de ontwerpwijziging niet verwijderen.",module,Magento_Backend
"Store Design",Winkelontwerp,module,Magento_Backend
"Edit Store Design Change","Bewerk winkelontwerpwijziging",module,Magento_Backend
"You saved the design change.","U heeft de ontwerpwijziging opgeslagen.",module,Magento_Backend
System,systeem,module,Magento_Backend
"Manage Stores","Beheer Winkels",module,Magento_Backend
"The database was backed up.","De database back-up werd gemaakt.",module,Magento_Backend
"We can't create a backup right now. Please try again later.","Wij kunnen de back-up nu niet maken. Probeer later opnieuw.",module,Magento_Backend
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","Door het verwijderen van een %1 leidt niet tot de verwijdering van de gegevens die eraan gekoppeld zijn (bijv. categorieën, producten, etc.), maar de verwijdering van %1 kan niet ongedaan gemaakt worden. Wij adviseren u een back-up te maken van uw database voordat u de verwijdering van %1 uitvoert.",module,Magento_Backend
"Something went wrong. Please try again.","Er ging iets mis. Probeer opnieuw.",module,Magento_Backend
"This store cannot be deleted.","Deze winkel kan niet worden verwijderd.",module,Magento_Backend
"You deleted the store.","De winkel werd verwijderd.",module,Magento_Backend
"Unable to delete the store. Please try again later.","Kan winkel niet verwijderen. Probeer later opnieuw.",module,Magento_Backend
"This store view cannot be deleted.","Het winkelaanzicht kan niet worden verwijderd.",module,Magento_Backend
"Store View",Winkelaanzicht,module,Magento_Backend
"You deleted the store view.","Het winkelaanzicht is verwijderd.",module,Magento_Backend
"Unable to delete the store view. Please try again later.","Kan winkelaanzicht niet verwijderen. Probeer later opnieuw.",module,Magento_Backend
"This website cannot be deleted.","Deze website kan niet worden verwijderd.",module,Magento_Backend
"You deleted the website.","U heeft de website verwijderd.",module,Magento_Backend
"Unable to delete the website. Please try again later.","Kan website niet verwijderen. Probeer later opnieuw.",module,Magento_Backend
"The website does not exist.","De website bestaat niet.",module,Magento_Backend
"Before modifying the website code please make sure it is not used in index.php.","Controleer voordat u de websitecode aanpast of het niet gebruikt wordt in index.php.",module,Magento_Backend
"The store does not exist","De winkel bestaat niet",module,Magento_Backend
"Store view doesn't exist","Winkelzicht bestaat niet",module,Magento_Backend
"Before modifying the store view code please make sure it is not used in index.php.","Controleer voordat u de winkelaanzichtcode aanpast of deze niet gebruikt wordt in index.php.",module,Magento_Backend
New,Nieuw,module,Magento_Backend
"You saved the website.","U heeft de website opgeslagen.",module,Magento_Backend
"An inactive store view cannot be saved as default store view","Een inactief Winkelaanzicht kan niet worden opgeslagen als standaard Winkelaanzicht",module,Magento_Backend
"You saved the store.","Winkel opgeslagen.",module,Magento_Backend
"The default store cannot be disabled","De standaard winkel kan niet worden uitgeschakeld",module,Magento_Backend
"You saved the store view.","Winkelaanzicht opgeslagen.",module,Magento_Backend
"Something went wrong while saving. Please review the error log.","Er ging iets mis tijdens het opslaan. Raadpleeg het error log bestand.",module,Magento_Backend
"Last 24 Hours","Laatste 24 uur",module,Magento_Backend
"Last 7 Days","Laatste 7 dagen",module,Magento_Backend
"Current Month","Huidige maand",module,Magento_Backend
YTD,YTD,module,Magento_Backend
2YTD,2YTD,module,Magento_Backend
"Authentication storage is incorrect.","Authenticatie opslag niet correct.",module,Magento_Backend
"You did not sign in correctly or your account is temporarily disabled.","Inloggegevens zijn onjuist of uw account is tijdelijk uitgeschakeld.",module,Magento_Backend
"Authentication error occurred.","Authenticatie fout.",module,Magento_Backend
"Admin session lifetime must be less than or equal to 31536000 seconds (one year)","Admin-sessielevensduur moet minder of gelijk aan 31536000 seconden (één jaar) zijn",module,Magento_Backend
"Admin session lifetime must be greater than or equal to 60 seconds","Admin-sessielevensduur moet groter of gelijk aan 60 seconden zijn",module,Magento_Backend
Order,Bestelling,module,Magento_Backend
"Order #%1","Order #%1",module,Magento_Backend
"Access denied","Toegang geweigerd",module,Magento_Backend
"Please try to sign out and sign in again.","Probeer uit te loggen en weer aan te melden.",module,Magento_Backend
"If you continue to receive this message, please contact the store owner.","Krijgt u herhaaldelijk deze melding, neem dan contact op met de winkeleigenaar.",module,Magento_Backend
"You need more permissions to access this.","U heeft meer bevoegdheden nodig om toegang te krijgen.",module,Magento_Backend
"Welcome, please sign in",Inloggen,module,Magento_Backend
Username,Gebruikersnaam,module,Magento_Backend
"user name",gebruikersnaam,module,Magento_Backend
Password,Wachtwoord,module,Magento_Backend
password,wachtwoord,module,Magento_Backend
"Sign in",Inloggen,module,Magento_Backend
"Select Range:","Selecteer bereik:",module,Magento_Backend
